13.37086,52.51868,0
13.37086,52.51789,0
13.37082,52.51778,0
13.36991,52.51609,0
13.36986,52.51595,0
13.36986,52.51592,0
13.36984,52.51583,0
13.36614,52.51559,0
13.3658,52.51556,0
13.35659,52.51498,0
13.35637,52.51496,0
13.35214,52.51469,0
13.35174,52.51469,0
13.35145,52.51472,0
13.35136,52.51474,0
13.35126,52.51477,0
13.35118,52.5148,0
13.35114,52.5148,0
13.35105,52.51482,0
13.35095,52.51482,0
13.35095,52.51483,0
13.35093,52.51485,0
13.35093,52.51486,0
13.35088,52.51491,0
13.35082,52.51495,0
13.35068,52.51503,0
13.3506,52.51506,0
13.35042,52.5151,0
13.35033,52.51511,0
13.35029,52.51511,0
13.35024,52.51512,0
13.34997,52.51512,0
13.34992,52.51511,0
13.34987,52.51511,0
13.34961,52.51505,0
13.34946,52.51499,0
13.34929,52.51488,0
13.34926,52.51485,0
13.34923,52.51483,0
13.34921,52.5148,0
13.34919,52.51478,0
13.34916,52.51473,0
13.34915,52.51472,0
13.34914,52.51469,0
13.34895,52.51465,0
13.34892,52.51464,0
13.34888,52.51462,0
13.34884,52.51459,0
13.34857,52.51448,0
13.34855,52.51448,0
13.34853,52.51447,0
13.34844,52.51447,0
13.33795,52.51374,0
13.33542,52.51359,0
13.33533,52.51358,0
13.32997,52.51321,0
13.32992,52.5132,0
13.32348,52.51278,0
13.32342,52.51278,0
13.32329,52.51277,0
13.32323,52.51277,0
13.32311,52.51279,0
13.32298,52.51283,0
13.32285,52.51288,0
13.3228,52.51294,0
13.32276,52.51298,0
13.32271,52.51302,0
13.32261,52.51307,0
13.32253,52.5131,0
13.32247,52.51313,0
13.32233,52.51317,0
13.32224,52.51319,0
13.32216,52.5132,0
13.32211,52.5132,0
13.32202,52.51321,0
13.32175,52.51321,0
13.3214,52.51315,0
13.32136,52.51314,0
13.32125,52.51309,0
13.32098,52.51295,0
13.32086,52.51284,0
13.32085,52.51282,0
13.32061,52.51265,0
13.32051,52.51262,0
13.32046,52.5126,0
13.32036,52.5126,0
13.31716,52.51238,0
13.31703,52.51238,0
13.30939,52.51187,0
13.30932,52.51186,0
13.30772,52.51176,0
13.30752,52.51174,0
13.30426,52.51152,0
13.30419,52.51152,0
13.30311,52.51145,0
13.30303,52.51145,0
13.29719,52.51104,0
13.29692,52.51103,0
13.29277,52.51077,0
13.29244,52.51076,0
13.29178,52.51072,0
13.29161,52.5107,0
13.28593,52.51035,0
13.28588,52.51035,0
13.28514,52.5103,0
13.28483,52.51029,0
13.2848,52.51028,0
13.28472,52.51028,0
13.28424,52.51024,0
13.2837,52.51021,0
13.28339,52.51018,0
13.2817,52.51007,0
13.28172,52.50991,0
13.28173,52.50987,0
13.28174,52.50962,0
13.28173,52.50958,0
13.28171,52.50952,0
13.28175,52.50947,0
13.28178,52.50942,0
13.2818,52.50932,0
13.28182,52.50907,0
13.28185,52.50898,0
13.28185,52.50885,0
13.28184,52.5088,0
13.28177,52.50861,0
13.28173,52.50855,0
13.2817,52.50849,0
13.28164,52.50842,0
13.2815,52.50818,0
13.28148,52.50812,0
13.28147,52.50806,0
13.28147,52.50801,0
13.28148,52.50795,0
13.28151,52.50789,0
13.28156,52.50782,0
13.28163,52.50775,0
13.28171,52.50768,0
13.28189,52.50759,0
13.28193,52.50756,0
13.28197,52.50754,0
13.28201,52.5075,0
13.28204,52.50748,0
13.2821,52.50742,0
13.28214,52.50736,0
13.28216,52.50732,0
13.28217,52.50732,0
13.28218,52.50729,0
13.2822,52.50726,0
13.28223,52.50712,0
13.28223,52.50703,0
13.28222,52.50693,0
13.28222,52.50687,0
13.28225,52.50678,0
13.28204,52.50639,0
13.28193,52.50616,0
13.28182,52.5059,0
13.28161,52.50521,0
13.2815,52.5046,0
13.28141,52.50417,0
13.28138,52.50405,0
13.28132,52.50385,0
13.28127,52.50372,0
13.2812,52.50358,0
13.28114,52.50344,0
13.28107,52.5033,0
13.28089,52.50301,0
13.28075,52.50293,0
13.2807,52.50289,0
13.28066,52.50284,0
13.2806,52.50278,0
13.28052,52.50272,0
13.28044,52.50267,0
13.28036,52.50261,0
13.28025,52.50255,0
13.28003,52.50246,0
13.2798,52.50239,0
13.27947,52.50233,0
13.27906,52.50229,0
13.27886,52.50228,0
13.27867,52.50228,0
13.27839,52.50229,0
13.27815,52.50228,0
13.27791,52.50228,0
13.27773,52.50227,0
13.27757,52.50225,0
13.27756,52.50225,0
13.27733,52.50221,0
13.27721,52.50218,0
13.27693,52.50209,0
13.27681,52.50204,0
13.2765,52.50187,0
13.27634,52.50177,0
13.27517,52.50084,0
13.27503,52.50072,0
13.27398,52.49987,0
13.27397,52.49985,0
13.27393,52.49981,0
13.27384,52.49966,0
13.27276,52.49883,0
13.2725,52.49864,0
13.26918,52.4961,0
13.26628,52.49376,0
13.26092,52.48953,0
13.26072,52.48936,0
13.25944,52.48835,0
13.25943,52.48834,0
13.25926,52.48821,0
13.25925,52.4882,0
13.25895,52.48797,0
13.2589,52.48792,0
13.25669,52.48618,0
13.25661,52.48611,0
13.25342,52.48359,0
13.2534,52.48358,0
13.25234,52.48274,0
13.25217,52.48259,0
13.25184,52.48233,0
13.25152,52.48206,0
13.25147,52.48201,0
13.2512,52.48179,0
13.25064,52.48131,0
13.24252,52.4741,0
13.24127,52.47305,0
13.24,52.47202,0
13.23983,52.47189,0
13.23871,52.47097,0
13.23675,52.46945,0
13.23663,52.46935,0
13.23651,52.46926,0
13.23648,52.46923,0
13.23598,52.46882,0
13.23216,52.4658,0
13.23206,52.46573,0
13.22725,52.46193,0
13.2271,52.46182,0
13.22707,52.46179,0
13.22691,52.46167,0
13.21938,52.4557,0
13.21937,52.4557,0
13.21884,52.45527,0
13.21698,52.45381,0
13.2169,52.45374,0
13.2133,52.4509,0
13.21301,52.45066,0
13.20682,52.44577,0
13.20664,52.44562,0
13.20577,52.44494,0
13.20574,52.44491,0
13.20538,52.44463,0
13.20534,52.44459,0
13.20412,52.44363,0
13.20403,52.44355,0
13.19771,52.43855,0
13.19732,52.43823,0
13.19578,52.43702,0
13.19567,52.43694,0
13.19467,52.43614,0
13.19446,52.43596,0
13.19436,52.43589,0
13.19418,52.43575,0
13.19385,52.43547,0
13.19373,52.43536,0
13.19342,52.43505,0
13.19294,52.43447,0
13.19271,52.43407,0
13.19261,52.43388,0
13.19251,52.43364,0
13.19236,52.43322,0
13.19195,52.4316,0
13.19169,52.43065,0
13.19167,52.43053,0
13.19166,52.43036,0
13.19161,52.43017,0
13.19151,52.42969,0
13.19143,52.42937,0
13.19125,52.42876,0
13.19116,52.42838,0
13.19108,52.42808,0
13.19103,52.42773,0
13.19103,52.42745,0
13.19106,52.42726,0
13.19119,52.42686,0
13.19133,52.42648,0
13.19152,52.42617,0
13.19176,52.42589,0
13.19189,52.42577,0
13.19204,52.42562,0
13.1922,52.42549,0
13.19255,52.42523,0
13.19274,52.42511,0
13.1929,52.42499,0
13.19378,52.42447,0
13.19433,52.42409,0
13.1947,52.42376,0
13.19501,52.42345,0
13.19518,52.4232,0
13.19525,52.42308,0
13.19531,52.42296,0
13.19543,52.42266,0
13.19547,52.4225,0
13.19552,52.42233,0
13.19648,52.418,0
13.19657,52.41753,0
13.19662,52.41719,0
13.19664,52.41712,0
13.19665,52.41705,0
13.19668,52.41695,0
13.19718,52.4147,0
13.19731,52.41401,0
13.19735,52.41372,0
13.19735,52.41302,0
13.19729,52.4126,0
13.19722,52.41234,0
13.19707,52.41189,0
13.19698,52.41167,0
13.19681,52.41131,0
13.19662,52.41098,0
13.19629,52.41052,0
13.19592,52.41009,0
13.1954,52.40958,0
13.19386,52.40822,0
13.19354,52.40795,0
13.19274,52.40722,0
13.18739,52.40251,0
13.18718,52.40234,0
13.18616,52.40142,0
13.18552,52.40088,0
13.18485,52.40024,0
13.18413,52.39964,0
13.18403,52.39957,0
13.18396,52.39951,0
13.18393,52.39948,0
13.1837,52.39929,0
13.18355,52.39914,0
13.18348,52.39905,0
13.18305,52.39867,0
13.18297,52.39859,0
13.18194,52.39773,0
13.18165,52.39752,0
13.18162,52.39749,0
13.18146,52.39738,0
13.18143,52.39735,0
13.1804,52.39668,0
13.1797,52.39629,0
13.17868,52.39577,0
13.17772,52.39536,0
13.17674,52.39499,0
13.1763,52.39484,0
13.17541,52.39457,0
13.17474,52.39438,0
13.16042,52.39092,0
13.1592,52.39054,0
13.15859,52.39032,0
13.15809,52.3901,0
13.15774,52.38993,0
13.15758,52.38987,0
13.15734,52.38974,0
13.15664,52.38933,0
13.15621,52.38904,0
13.15579,52.38873,0
13.15545,52.38845,0
13.15509,52.38812,0
13.15494,52.38797,0
13.15446,52.38744,0
13.15338,52.38582,0
13.15297,52.38517,0
13.15275,52.38486,0
13.15254,52.38451,0
13.15174,52.3833,0
13.15168,52.38319,0
13.1514,52.38277,0
13.1513,52.3826,0
13.15109,52.3823,0
13.15079,52.38179,0
13.15034,52.38099,0
13.15024,52.38079,0
13.1502,52.3807,0
13.15012,52.38047,0
13.15007,52.38026,0
13.14997,52.37996,0
13.1499,52.37969,0
13.14982,52.37918,0
13.14979,52.37891,0
13.14978,52.37854,0
13.14978,52.37783,0
13.14982,52.37705,0
13.14983,52.376,0
13.14985,52.37564,0
13.14985,52.37517,0
13.14987,52.37482,0
13.1499,52.37361,0
13.1499,52.37327,0
13.14992,52.37278,0
13.14993,52.372,0
13.14994,52.37181,0
13.14994,52.37149,0
13.14995,52.37118,0
13.14993,52.37069,0
13.14991,52.37054,0
13.1499,52.37037,0
13.14978,52.36988,0
13.14968,52.36958,0
13.14955,52.36926,0
13.14947,52.36911,0
13.14941,52.36898,0
13.14917,52.36858,0
13.14905,52.3684,0
13.14886,52.36815,0
13.14872,52.36798,0
13.1484,52.36762,0
13.14801,52.36725,0
13.1477,52.36699,0
13.14737,52.36674,0
13.147,52.36649,0
13.14664,52.36626,0
13.14439,52.36493,0
13.14328,52.36425,0
13.14295,52.36401,0
13.14247,52.36363,0
13.14201,52.3632,0
13.14186,52.36304,0
13.14147,52.36258,0
13.14142,52.3625,0
13.14118,52.36215,0
13.1411,52.36202,0
13.14081,52.36143,0
13.14073,52.36121,0
13.14063,52.36089,0
13.14059,52.36078,0
13.14051,52.36037,0
13.1405,52.36025,0
13.14048,52.36011,0
13.14048,52.36007,0
13.14047,52.35991,0
13.14047,52.35919,0
13.14058,52.35488,0
13.14058,52.35455,0
13.14064,52.35195,0
13.14065,52.35189,0
13.14073,52.34818,0
13.14075,52.34769,0
13.14075,52.34712,0
13.14076,52.34671,0
13.14077,52.34658,0
13.14077,52.34611,0
13.1408,52.34478,0
13.14076,52.34436,0
13.14072,52.34403,0
13.14057,52.34336,0
13.14047,52.34302,0
13.14025,52.34243,0
13.14009,52.34208,0
13.13994,52.34181,0
13.13964,52.34132,0
13.1391,52.34059,0
13.13868,52.34009,0
13.1385,52.33992,0
13.13821,52.33963,0
13.13747,52.33898,0
13.13709,52.3387,0
13.13645,52.33825,0
13.13584,52.33786,0
13.13511,52.33747,0
13.13396,52.33692,0
13.13328,52.33665,0
13.13249,52.33637,0
13.13159,52.33608,0
13.12796,52.33504,0
13.12795,52.33504,0
13.12362,52.33378,0
13.12286,52.33358,0
13.12033,52.33286,0
13.11848,52.33231,0
13.11759,52.33207,0
13.11156,52.33033,0
13.1104,52.32996,0
13.1094,52.32958,0
13.10891,52.32937,0
13.10842,52.32913,0
13.1079,52.32885,0
13.10778,52.3288,0
13.10764,52.32872,0
13.10698,52.3283,0
13.10667,52.32809,0
13.10627,52.3278,0
13.10589,52.32749,0
13.10519,52.32686,0
13.10444,52.32614,0
13.10404,52.32577,0
13.10338,52.32512,0
13.10221,52.32401,0
13.10195,52.32375,0
13.10192,52.32373,0
13.10164,52.32345,0
13.10067,52.32254,0
13.09988,52.32177,0
13.09963,52.32155,0
13.09833,52.32029,0
13.09831,52.32028,0
13.09587,52.31795,0
13.09582,52.31791,0
13.09469,52.31683,0
13.09419,52.3163,0
13.09381,52.31581,0
13.09363,52.31555,0
13.09227,52.31348,0
13.09218,52.31337,0
13.0916,52.31248,0
13.09155,52.31241,0
13.08938,52.3091,0
13.08929,52.30898,0
13.08893,52.30842,0
13.08892,52.3084,0
13.08816,52.30725,0
13.08805,52.30703,0
13.08798,52.30694,0
13.08666,52.30491,0
13.08614,52.30419,0
13.08575,52.30377,0
13.08558,52.3036,0
13.08545,52.30349,0
13.08532,52.30337,0
13.085,52.30312,0
13.08485,52.30298,0
13.08448,52.30273,0
13.08374,52.30228,0
13.08336,52.30207,0
13.08297,52.30189,0
13.08187,52.30145,0
13.08157,52.30135,0
13.08111,52.30121,0
13.08038,52.30102,0
13.08003,52.30094,0
13.0794,52.30082,0
13.07859,52.3007,0
13.07806,52.30065,0
13.07761,52.30062,0
13.07759,52.30061,0
13.07667,52.30058,0
13.07588,52.30057,0
13.07585,52.30056,0
13.0733,52.30057,0
13.07293,52.30049,0
13.06626,52.30069,0
13.06606,52.30069,0
13.06499,52.3008,0
13.0637,52.30087,0
13.05748,52.30107,0
13.05732,52.30107,0
13.05284,52.30123,0
13.05102,52.30136,0
13.04998,52.30141,0
13.04926,52.30141,0
13.04898,52.30142,0
13.04799,52.30139,0
13.04723,52.30134,0
13.04613,52.30121,0
13.04529,52.30107,0
13.04417,52.30082,0
13.04337,52.30061,0
13.04253,52.30034,0
13.0409,52.29973,0
13.03953,52.29929,0
13.03875,52.29909,0
13.03745,52.29883,0
13.03708,52.29877,0
13.0359,52.29864,0
13.03534,52.2986,0
13.03519,52.2986,0
13.03431,52.29857,0
13.03354,52.29859,0
13.0323,52.29865,0
13.03163,52.29873,0
13.03106,52.29881,0
13.03051,52.2989,0
13.02986,52.29902,0
13.02669,52.29985,0
13.02603,52.30005,0
13.02577,52.30011,0
13.0257,52.30013,0
13.02569,52.30013,0
13.02535,52.30022,0
13.02478,52.30039,0
13.02336,52.30078,0
13.02334,52.30079,0
13.02332,52.30079,0
13.02062,52.30156,0
13.01636,52.30283,0
13.01489,52.3032,0
13.01285,52.3036,0
13.01183,52.30375,0
13.00957,52.30391,0
13.00826,52.30394,0
13.00645,52.30392,0
13.00504,52.30383,0
13.00306,52.30376,0
12.99654,52.3037,0
12.9951,52.30367,0
12.99436,52.30367,0
12.99265,52.3037,0
12.9794,52.30379,0
12.9779,52.30376,0
12.97731,52.30372,0
12.97581,52.30358,0
12.97481,52.30344,0
12.97387,52.30327,0
12.97329,52.30315,0
12.97322,52.30314,0
12.96519,52.30132,0
12.96449,52.30115,0
12.92746,52.29268,0
12.92716,52.29263,0
12.92162,52.29138,0
12.92145,52.29131,0
12.9214,52.2913,0
12.92133,52.29128,0
12.92035,52.29105,0
12.91946,52.29081,0
12.91945,52.2908,0
12.91907,52.29067,0
12.91886,52.29059,0
12.91839,52.29039,0
12.91791,52.29016,0
12.91735,52.28983,0
12.91718,52.28972,0
12.91706,52.28963,0
12.91697,52.28957,0
12.91685,52.28948,0
12.91661,52.28928,0
12.91627,52.28897,0
12.91614,52.28882,0
12.91606,52.28874,0
12.9158,52.28842,0
12.91553,52.28802,0
12.9155,52.28795,0
12.91542,52.2878,0
12.91524,52.28737,0
12.91453,52.28526,0
12.91447,52.2851,0
12.91365,52.28269,0
12.91364,52.28264,0
12.91278,52.28012,0
12.91222,52.2784,0
12.91212,52.27816,0
12.91211,52.27811,0
12.91198,52.27775,0
12.91064,52.27377,0
12.91062,52.27372,0
12.91047,52.27327,0
12.91037,52.273,0
12.91033,52.27286,0
12.90971,52.27103,0
12.90968,52.27092,0
12.90934,52.26995,0
12.9092,52.26951,0
12.90915,52.26938,0
12.90892,52.26866,0
12.90857,52.26766,0
12.90857,52.26765,0
12.90769,52.26502,0
12.9075,52.26434,0
12.90741,52.26396,0
12.90722,52.26292,0
12.9072,52.26271,0
12.90719,52.26253,0
12.90718,52.26243,0
12.90714,52.26166,0
12.90715,52.26094,0
12.90716,52.2609,0
12.90718,52.26059,0
12.90724,52.26005,0
12.9073,52.25972,0
12.90733,52.2595,0
12.90745,52.25892,0
12.90762,52.25828,0
12.9077,52.25801,0
12.90776,52.25786,0
12.90785,52.25759,0
12.90809,52.25699,0
12.90821,52.25671,0
12.90827,52.2566,0
12.90828,52.25657,0
12.90831,52.25652,0
12.90837,52.25638,0
12.90867,52.25578,0
12.90885,52.25548,0
12.90932,52.25462,0
12.91026,52.25305,0
12.91112,52.25157,0
12.91124,52.25138,0
12.91181,52.25039,0
12.91292,52.24852,0
12.91553,52.24402,0
12.91595,52.24326,0
12.91621,52.24276,0
12.9165,52.24209,0
12.9168,52.24131,0
12.91695,52.24084,0
12.91705,52.24049,0
12.91719,52.23988,0
12.91729,52.23934,0
12.9174,52.23837,0
12.91742,52.23776,0
12.91741,52.23722,0
12.91738,52.23675,0
12.91729,52.23594,0
12.91717,52.2353,0
12.91692,52.23434,0
12.91691,52.23429,0
12.91676,52.23384,0
12.9165,52.23319,0
12.91637,52.23289,0
12.91607,52.23226,0
12.91575,52.23168,0
12.91548,52.23123,0
12.91501,52.23052,0
12.91453,52.22988,0
12.91405,52.22928,0
12.91344,52.22861,0
12.91297,52.22814,0
12.91051,52.22582,0
12.89728,52.21354,0
12.89678,52.21306,0
12.88667,52.20369,0
12.88552,52.20257,0
12.88468,52.20182,0
12.88325,52.20058,0
12.88308,52.20045,0
12.883,52.20037,0
12.88241,52.19991,0
12.88182,52.1995,0
12.88103,52.19898,0
12.8803,52.19852,0
12.88026,52.1985,0
12.87964,52.19814,0
12.8789,52.19774,0
12.87821,52.1974,0
12.8774,52.19702,0
12.87613,52.19646,0
12.87572,52.19629,0
12.87455,52.19585,0
12.87383,52.19561,0
12.87221,52.19511,0
12.8712,52.19484,0
12.86999,52.19455,0
12.86685,52.19384,0
12.8666,52.19379,0
12.86659,52.19378,0
12.86157,52.19266,0
12.85942,52.19211,0
12.85791,52.19164,0
12.85608,52.19097,0
12.85499,52.19052,0
12.85411,52.19012,0
12.85288,52.18952,0
12.85232,52.18922,0
12.85108,52.18849,0
12.85066,52.18823,0
12.84956,52.18748,0
12.84841,52.18662,0
12.84033,52.18026,0
12.8403,52.18024,0
12.84012,52.18009,0
